relative_path,filename,suggested_family,duplicate_group_size,size_bytes,source_commit,review_status
SourceAssets/Animations/Raw/Unverified/Turning Right.fbx,Turning Right.fbx,locomotion,1,550512,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Turning.fbx,Turning.fbx,locomotion,2,360432,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Tut Hip Hop Dance (1).fbx,Tut Hip Hop Dance (1).fbx,dance,2,1239072,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Tut Hip Hop Dance.fbx,Tut Hip Hop Dance.fbx,dance,2,1594272,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Two Cycle Sprint.fbx,Two Cycle Sprint.fbx,locomotion,1,383040,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Two Hand Club Combo.fbx,Two Hand Club Combo.fbx,other,1,614736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Two Hand Spell Casting.fbx,Two Hand Spell Casting.fbx,other,1,652576,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Two Hand Sword Combo.fbx,Two Hand Sword Combo.fbx,combat,1,590128,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Two Handed Sword Death (1).fbx,Two Handed Sword Death (1).fbx,combat,3,558080,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Two Handed Sword Death (2).fbx,Two Handed Sword Death (2).fbx,combat,3,558080,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Two Handed Sword Death.fbx,Two Handed Sword Death.fbx,combat,3,497696,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Type To Sit.fbx,Type To Sit.fbx,interaction,1,367056,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Typing.fbx,Typing.fbx,interaction,1,1607072,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Equip Over Shoulder.fbx,Unarmed Equip Over Shoulder.fbx,other,1,452240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Equip Torch 01.fbx,Unarmed Equip Torch 01.fbx,other,1,471136,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Equip Torch 02.fbx,Unarmed Equip Torch 02.fbx,other,1,603440,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Grab Torch From Floor.fbx,Unarmed Grab Torch From Floor.fbx,other,1,697936,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Grab Torch From Wall (1).fbx,Unarmed Grab Torch From Wall (1).fbx,other,2,670496,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Grab Torch From Wall.fbx,Unarmed Grab Torch From Wall.fbx,other,2,670496,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Idle 01 (1).fbx,Unarmed Idle 01 (1).fbx,idle,2,1206256,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Idle 01.fbx,Unarmed Idle 01.fbx,idle,2,720624,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Idle Looking Ver. 1.fbx,Unarmed Idle Looking Ver. 1.fbx,idle,1,1197136,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Jump Running.fbx,Unarmed Jump Running.fbx,locomotion,1,422000,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Jump.fbx,Unarmed Jump.fbx,locomotion,1,527840,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Run Back.fbx,Unarmed Run Back.fbx,locomotion,1,346864,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Run Forward.fbx,Unarmed Run Forward.fbx,locomotion,1,328032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Turn Left 90.fbx,Unarmed Turn Left 90.fbx,locomotion,1,433328,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Turn Right 90.fbx,Unarmed Turn Right 90.fbx,locomotion,1,429264,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Walk Back.fbx,Unarmed Walk Back.fbx,locomotion,1,410656,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Unarmed Walk Forward.fbx,Unarmed Walk Forward.fbx,locomotion,1,418208,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Uppercut Jab.fbx,Uppercut Jab.fbx,other,1,609264,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Uppercut.fbx,Uppercut.fbx,other,1,398592,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Upward Rifle Butt Strike.fbx,Upward Rifle Butt Strike.fbx,combat,1,488944,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Upward Thrust.fbx,Upward Thrust.fbx,other,1,478960,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Using A Fax Machine (1).fbx,Using A Fax Machine (1).fbx,other,2,1489712,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Using A Fax Machine.fbx,Using A Fax Machine.fbx,other,2,1489712,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Using An Inhaler.fbx,Using An Inhaler.fbx,other,1,434304,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Vampiric Bite.fbx,Vampiric Bite.fbx,other,1,607216,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Vault Over Box.fbx,Vault Over Box.fbx,locomotion,1,628384,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Victory (1).fbx,Victory (1).fbx,other,3,549616,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Victory (2).fbx,Victory (2).fbx,other,3,809136,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Victory Idle (1).fbx,Victory Idle (1).fbx,idle,4,434240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Victory Idle (2).fbx,Victory Idle (2).fbx,idle,4,434240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Victory Idle (3).fbx,Victory Idle (3).fbx,idle,4,474912,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Victory Idle.fbx,Victory Idle.fbx,idle,4,444032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Victory.fbx,Victory.fbx,other,3,984656,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Waking.fbx,Waking.fbx,other,1,425600,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Backward (1).fbx,Walk Backward (1).fbx,locomotion,2,400432,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Backward Arc (1).fbx,Walk Backward Arc (1).fbx,locomotion,2,360432,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Backward Arc Left.fbx,Walk Backward Arc Left.fbx,locomotion,1,374480,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Backward Arc Right.fbx,Walk Backward Arc Right.fbx,locomotion,1,396720,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Backward Arc.fbx,Walk Backward Arc.fbx,locomotion,2,346928,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Backward Left.fbx,Walk Backward Left.fbx,locomotion,1,344240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Backward Right.fbx,Walk Backward Right.fbx,locomotion,1,344240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Backward.fbx,Walk Backward.fbx,locomotion,2,352336,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Backwards Stop.fbx,Walk Backwards Stop.fbx,locomotion,1,415264,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Backwards.fbx,Walk Backwards.fbx,locomotion,1,655776,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Crouching Backward Left.fbx,Walk Crouching Backward Left.fbx,locomotion,1,344240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Crouching Backward Right.fbx,Walk Crouching Backward Right.fbx,locomotion,1,344528,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Crouching Backward.fbx,Walk Crouching Backward.fbx,locomotion,1,344416,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Crouching Forward Left.fbx,Walk Crouching Forward Left.fbx,locomotion,1,344528,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Crouching Forward Right.fbx,Walk Crouching Forward Right.fbx,locomotion,1,344240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Crouching Forward.fbx,Walk Crouching Forward.fbx,locomotion,1,344448,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Crouching Left (1).fbx,Walk Crouching Left (1).fbx,locomotion,2,344416,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Crouching Left.fbx,Walk Crouching Left.fbx,locomotion,2,344416,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Forward Arc Right.fbx,Walk Forward Arc Right.fbx,locomotion,1,426384,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Forward Arc.fbx,Walk Forward Arc.fbx,locomotion,1,355040,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Forward Right.fbx,Walk Forward Right.fbx,locomotion,1,344240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk In Circle (1).fbx,Walk In Circle (1).fbx,locomotion,2,1207200,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk In Circle.fbx,Walk In Circle.fbx,locomotion,2,946400,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Right.fbx,Walk Right.fbx,locomotion,1,344384,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Strafe Left (1).fbx,Walk Strafe Left (1).fbx,locomotion,2,382032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Strafe Left.fbx,Walk Strafe Left.fbx,locomotion,2,382032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk Strafe Right.fbx,Walk Strafe Right.fbx,locomotion,1,382032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk To Stop.fbx,Walk To Stop.fbx,locomotion,1,664800,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk W_ Briefcase.fbx,Walk W_ Briefcase.fbx,locomotion,1,349632,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk With Briefcase.fbx,Walk With Briefcase.fbx,locomotion,1,363680,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk With Rifle (1).fbx,Walk With Rifle (1).fbx,combat,4,405648,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk With Rifle (2).fbx,Walk With Rifle (2).fbx,combat,4,506848,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk With Rifle (3).fbx,Walk With Rifle (3).fbx,combat,4,342832,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk With Rifle.fbx,Walk With Rifle.fbx,combat,4,506848,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walk.fbx,Walk.fbx,locomotion,1,344240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walker Walk (1).fbx,Walker Walk (1).fbx,locomotion,2,562928,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walker Walk.fbx,Walker Walk.fbx,locomotion,2,562928,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (1).fbx,Walking (1).fbx,locomotion,21,333440,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (10).fbx,Walking (10).fbx,locomotion,21,346928,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (11).fbx,Walking (11).fbx,locomotion,21,436112,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (12).fbx,Walking (12).fbx,locomotion,21,589936,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (13).fbx,Walking (13).fbx,locomotion,21,487760,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (14).fbx,Walking (14).fbx,locomotion,21,678400,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (15).fbx,Walking (15).fbx,locomotion,21,378176,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (16).fbx,Walking (16).fbx,locomotion,21,344240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (17).fbx,Walking (17).fbx,locomotion,21,387440,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (18).fbx,Walking (18).fbx,locomotion,21,400832,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (19).fbx,Walking (19).fbx,locomotion,21,378176,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (2).fbx,Walking (2).fbx,locomotion,21,546736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (20).fbx,Walking (20).fbx,locomotion,21,372464,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (3).fbx,Walking (3).fbx,locomotion,21,346928,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (4).fbx,Walking (4).fbx,locomotion,21,401760,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (5).fbx,Walking (5).fbx,locomotion,21,403632,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (6).fbx,Walking (6).fbx,locomotion,21,381312,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (7).fbx,Walking (7).fbx,locomotion,21,372864,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (8).fbx,Walking (8).fbx,locomotion,21,367024,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking (9).fbx,Walking (9).fbx,locomotion,21,708112,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking Backward Arc Right.fbx,Walking Backward Arc Right.fbx,locomotion,1,346928,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking Backward.fbx,Walking Backward.fbx,locomotion,1,400432,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking Backwards (1).fbx,Walking Backwards (1).fbx,locomotion,5,333440,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking Backwards (2).fbx,Walking Backwards (2).fbx,locomotion,5,399312,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking Backwards (3).fbx,Walking Backwards (3).fbx,locomotion,5,384736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking Backwards (4).fbx,Walking Backwards (4).fbx,locomotion,5,420480,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking Backwards.fbx,Walking Backwards.fbx,locomotion,5,341536,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking Hit Reaction.fbx,Walking Hit Reaction.fbx,combat,1,373936,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking Left Turn.fbx,Walking Left Turn.fbx,locomotion,1,396720,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking To Dying (1).fbx,Walking To Dying (1).fbx,combat,2,587728,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking To Dying.fbx,Walking To Dying.fbx,combat,2,604768,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking Turn 180.fbx,Walking Turn 180.fbx,locomotion,1,365648,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking Up The Stairs.fbx,Walking Up The Stairs.fbx,locomotion,1,360432,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking While Texting.fbx,Walking While Texting.fbx,locomotion,1,613152,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking With Shopping Bag.fbx,Walking With Shopping Bag.fbx,locomotion,1,382256,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Walking.fbx,Walking.fbx,locomotion,21,420480,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Wall Crash.fbx,Wall Crash.fbx,other,1,544112,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Wall Run.fbx,Wall Run.fbx,locomotion,1,358992,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Warming Up.fbx,Warming Up.fbx,other,1,820784,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Warrior Idle.fbx,Warrior Idle.fbx,idle,1,1232128,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Watering.fbx,Watering.fbx,other,1,766912,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Wave Hip Hop Dance (1).fbx,Wave Hip Hop Dance (1).fbx,dance,3,1523424,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Wave Hip Hop Dance (2).fbx,Wave Hip Hop Dance (2).fbx,dance,3,1607952,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Wave Hip Hop Dance.fbx,Wave Hip Hop Dance.fbx,dance,3,387968,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Waving (1).fbx,Waving (1).fbx,other,2,305856,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Waving Gesture (1).fbx,Waving Gesture (1).fbx,social,2,412128,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Waving Gesture.fbx,Waving Gesture.fbx,social,2,412128,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Waving.fbx,Waving.fbx,other,2,629088,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Weight Shift Gesture.fbx,Weight Shift Gesture.fbx,social,1,484128,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Weight Shift.fbx,Weight Shift.fbx,other,1,1053616,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Whatever Gesture.fbx,Whatever Gesture.fbx,social,1,405360,b50b5b2,license-review-required
